관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연도,관리기관전화번호,위도,경도,데이터기준일자
대구광역시 달서구청,와룡로4안길 9(본동),본동 994,생활안전,1,200,회전,30,2015년,053-667-3900,35.83480278,128.5378806,2021.6.14
대구광역시 달서구청,파도고개로3길 9(성당동),성당동 53-12,생활안전,1,200,회전,30,2015년,053-667-3900,35.85187222,128.5716778,2021.6.14
대구광역시 달서구청,성당로39길 43(성당동),성당동 60-8,생활안전,1,200,회전,30,2015년,053-667-3900,35.85171389,128.5703444,2021.6.14
대구광역시 달서구청,야외음악당로15길 13(성당동),성당동 658-3,생활안전,1,200,회전,30,2015년,053-667-3900,35.84411944,128.5517111,2021.6.14
대구광역시 달서구청,장기로16안길 18(성당동),성당동 677-15,생활안전,1,200,회전,30,2015년,053-667-3900,35.84575833,128.5501222,2021.6.14
대구광역시 달서구청,당산동길 43(성당동),성당동 708-1,생활안전,1,200,회전,30,2015년,053-667-3900,35.84523889,128.5468556,2021.6.14
대구광역시 달서구청,장기로22안길 26(성당동),성당동 710-12,생활안전,1,200,회전,30,2015년,053-667-3900,35.84575,128.5472,2021.6.14
대구광역시 달서구청,대명천로 32-10(성당동),성당동 202-35,생활안전,1,200,회전,30,2015년,053-667-3900,35.8392874,128.5561826,2021.6.14
대구광역시 달서구청,대명천로10길 17(성당동),성당동 332-1,생활안전,1,200,회전,30,2015년,053-667-3900,35.839125,128.5545778,2021.6.14
대구광역시 달서구청,야외음악당로 19-13(성당동),성당동 392-42,생활안전,1,200,회전,30,2015년,053-667-3900,35.83945,128.5521444,2021.6.14
대구광역시 달서구청,당산동길 73(성당동),성당동 708-37,생활안전,1,200,회전,30,2015년,053-667-3900,35.84525556,128.5487,2021.6.14
대구광역시 달서구청,야외음악당로47길 13(두류동),두류동 146-8,생활안전,1,200,회전,30,2015년,053-667-3900,35.8558128,128.5601567,2021.6.14
대구광역시 달서구청,야외음악당로47길 75(두류동),두류동 150-23,생활안전,1,200,회전,30,2015년,053-667-3900,35.85790278,128.5601889,2021.6.14
대구광역시 달서구청,두류공원로50길 59(두류동),두류동 137-80,생활안전,3,200,회전,30,2015년,053-667-3900,35.8571114,128.5618881,2021.6.14
대구광역시 달서구청,야외음악당로53길 49(두류동),두류동 137-89,생활안전,1,200,회전,30,2015년,053-667-3900,35.8583,128.5624667,2021.6.14
대구광역시 달서구청,야외음악당로49길 17(두류동),두류동 143-16,생활안전,1,200,회전,30,2015년,053-667-3900,35.85630556,128.5615,2021.6.14
대구광역시 달서구청,밤골1길 2(두류동),두류동 77-12,생활안전,2,200,회전,30,2015년,053-667-3900,35.86068611,128.5687556,2021.6.14
대구광역시 달서구청,두류길 105(두류동),두류동 836-8,생활안전,1,200,회전,30,2015년,053-667-3900,35.85882778,128.5688222,2021.6.14
대구광역시 달서구청,두류남7길 32(두류동),두류동 804-28,생활안전,1,200,회전,30,2015년,053-667-3900,35.858775,128.5712333,2021.6.14
대구광역시 달서구청,두류남3길 23(두류동),두류동 829-44,생활안전,1,200,회전,30,2015년,053-667-3900,35.85658611,128.5725889,2021.6.14
대구광역시 달서구청,성당로39길 106(두류동),두류동 1335-40,생활안전,1,200,회전,30,2015년,053-667-3900,35.85411111,128.5696111,2021.6.14
대구광역시 달서구청,파도고개로7길 8(두류동),두류동 1337-141,생활안전,1,200,회전,30,2015년,053-667-3900,35.85363056,128.5701889,2021.6.14
대구광역시 달서구청,큰장로 9(두류동),두류동 1192-15,생활안전,1,200,회전,30,2015년,053-667-3900,35.86122222,128.5741639,2021.6.14
대구광역시 달서구청,달구벌대로378길 126(두류동),두류동 1252-61,생활안전,1,200,회전,30,2015년,053-667-3900,35.856075,128.5700444,2021.6.14
대구광역시 달서구청,야외음악당로41안길 19(두류동),두류동 482-15,생활안전,1,200,회전,30,2015년,053-667-3900,35.85416944,128.5565556,2021.6.14
대구광역시 달서구청,야외음악당로 203(두류동),두류동 481-14,생활안전,1,200,회전,30,2015년,053-667-3900,35.85372222,128.5570778,2021.6.14
대구광역시 달서구청,당산로36길 77-5(두류동),두류동 639-6,생활안전,1,200,회전,30,2015년,053-667-3900,35.850975,128.5528667,2021.6.14
대구광역시 달서구청,야외음악당로41길 14,두류동 477-2,생활안전,1,200,회전,30,2015년,053-667-3900,35.8547451,128.5574939,2021.6.14
대구광역시 달서구청,당산로40길 23(두류동),두류동 495-68,생활안전,1,200,회전,30,2015년,053-667-3900,35.85411667,128.5497222,2021.6.14
대구광역시 달서구청,달구벌대로340길 12(두류동),두류동 495-54,생활안전,1,200,회전,30,2015년,053-667-3900,35.85478611,128.5513556,2021.6.14
대구광역시 달서구청,야외음악당로39안길 26(두류동),두류동 627-2,생활안전,1,200,회전,30,2015년,053-667-3900,35.85325278,128.5529,2021.6.14
대구광역시 달서구청,본리서길 25(본리동),본리동 1206-1,생활안전,1,200,회전,30,2015년,053-667-3900,35.84000278,128.5288806,2021.6.14
대구광역시 달서구청,본리서2길 17(본리동),본리동 1201-8,생활안전,1,200,회전,30,2015년,053-667-3900,35.84095,128.530125,2021.6.14
대구광역시 달서구청,본리서3길 27(본리동),본리동 1210-9,생활안전,1,200,회전,30,2015년,053-667-3900,35.83854167,128.529825,2021.6.14
대구광역시 달서구청,구마로 171(본리동),본리동 210-1,생활안전,1,200,회전,30,2015년,053-667-3900,35.83811111,128.5468,2021.6.14
대구광역시 달서구청,대명천로 153(본리동),본리동 306-1,생활안전,1,200,회전,30,2015년,053-667-3900,35.83875,128.5430028,2021.6.14
대구광역시 달서구청,당산로21안길 13(감삼동),감삼동 206-5,생활안전,1,200,회전,30,2015년,053-667-3900,35.84671389,128.5438667,2021.6.14
대구광역시 달서구청,와룡로32길 56(감삼동),감삼동 290-14,생활안전,1,200,회전,30,2015년,053-667-3900,35.84619167,128.5403472,2021.6.14
대구광역시 달서구청,와룡로32길 16(감삼동),감삼동 282-24,생활안전,1,200,회전,30,2015년,053-667-3900,35.84617778,128.5382472,2021.6.14
대구광역시 달서구청,용산로 108(감삼동),감삼동 584,생활안전,1,200,회전,30,2015년,053-667-3900,35.84747222,128.5311472,2021.6.14
대구광역시 달서구청,당산로21길 7-14(감삼동),감삼동 206-6,생활안전,1,200,회전,30,2015년,053-667-3900,35.84653333,128.5442222,2021.6.14
대구광역시 달서구청,달구벌대로332길 47(감삼동),감삼동 110-3,생활안전,1,200,회전,30,2015년,053-667-3900,35.85183889,128.5473556,2021.6.14
대구광역시 달서구청,감삼남2길 22(감삼동),감삼동 175-17,생활안전,1,200,회전,30,2015년,053-667-3900,35.84676111,128.5391472,2021.6.14
대구광역시 달서구청,감삼남1길 89(감삼동) ,감삼동 152-9,생활안전,1,200,회전,30,2015년,053-667-3900,35.84937778,128.5423,2021.6.14
대구광역시 달서구청,감삼남6길 22(감삼동) ,감삼동 195-22,생활안전,1,200,회전,30,2015년,053-667-3900,35.84835,128.5439778,2021.6.14
대구광역시 달서구청,감삼남1길 27(감삼동) ,감삼동 167-14,생활안전,1,200,회전,30,2015년,053-667-3900,35.8490106,128.5392306,2021.6.14
대구광역시 달서구청,감삼북길 166(감삼동),감삼동 140-29,생활안전,1,200,회전,30,2015년,053-667-3900,35.85021111,128.5399917,2021.6.14
대구광역시 달서구청,와룡로51길 22(죽전동),죽전동 376-4,생활안전,1,200,회전,30,2015년,053-667-3900,35.85676389,128.5362028,2021.6.14
대구광역시 달서구청,와룡로52안길 40(죽전동),죽전동 179-9,생활안전,1,200,회전,30,2015년,053-667-3900,35.85740556,128.5378917,2021.6.14
대구광역시 달서구청,와룡로57길 79(용산1동),용산동 862-12,생활안전,1,200,회전,30,2015년,053-667-3900,35.85806111,128.5328806,2021.6.14
대구광역시 달서구청,성서공단로39길 82(갈산동),갈산동 211-22,생활안전,1,200,회전,30,2015년,053-667-3900,35.84253889,128.5022389,2021.6.14
대구광역시 달서구청,달서대로85길 6-17(호림동),호림동 19-1,생활안전,1,200,회전,30,2015년,053-667-3900,35.83901111,128.4909833,2021.6.14
대구광역시 달서구청,죽전길 132(죽전동),중리동 715-1,어린이보호,1,200,회전,30,2015년,053-667-3900,35.85766389,128.5404444,2021.6.14
대구광역시 달서구청,장기동 523,장기동 523,어린이보호,1,200,회전,30,2015년,053-667-3900,35.845075,128.5325361,2021.6.14
대구광역시 달서구청,성당로33길 32(성당동),성당동 86-33,생활안전,1,200,회전,30,2015년,053-667-3900,35.8500351,128.5687012,2021.6.14
대구광역시 달서구청,성당로35길 27(성당동),성당동 86-3,생활안전,1,200,회전,30,2015년,053-667-3900,35.84994722,128.5697,2021.6.14
대구광역시 달서구청,성당로45길 8-7(두류동),두류동 779-20,생활안전,1,200,회전,30,2015년,053-667-3900,35.85310278,128.5730889,2021.6.14
대구광역시 달서구청,용산로4안길 29(본리동),본리동 559-1,생활안전,1,200,회전,30,2015년,053-667-3900,35.840025,128.5314361,2021.6.14
대구광역시 달서구청,당산로45길 47(감삼동),감삼동 33-4,생활안전,1,200,회전,30,2015년,053-667-3900,35.8559852,128.5449535,2021.6.14
대구광역시 달서구청,당산로41길 58-13(감삼동),감삼동 54-15,생활안전,1,200,회전,30,2015년,053-667-3900,35.85469167,128.5446889,2021.6.14
대구광역시 달서구청,달구벌대로323안길 17(감삼동),감삼동 51-35,생활안전,1,200,회전,30,2015년,053-667-3900,35.85448889,128.5427889,2021.6.14
대구광역시 달서구청,와룡로53길 21(죽전동),죽전동 371,생활안전,1,200,회전,30,2015년,053-667-3900,35.85688333,128.535825,2021.6.14
대구광역시 달서구청,달구벌대로276길 9(장기동),장기동 137-1,생활안전,2,200,회전,30,2015년,053-667-3900,35.85005,128.5172361,2021.6.14
대구광역시 달서구청,달구벌대로276길 66(장기동),장기동 220-13,생활안전,1,200,회전,30,2015년,053-667-3900,35.84694444,128.5172028,2021.6.14
대구광역시 달서구청,달구벌대로291길 29(장기동),장기동 46-6,생활안전,1,200,회전,30,2015년,053-667-3900,35.85001944,128.5254361,2021.6.14
대구광역시 달서구청,장기동 742-2,장기동 742-2,생활안전,1,200,회전,30,2015년,053-667-3900,35.84228889,128.521825,2021.6.14
대구광역시 달서구청,장기로65길 2(장기동),장기동 838,생활안전,1,200,회전,30,2015년,053-667-3900,35.84298611,128.5238028,2021.6.14
대구광역시 달서구청,문화회관길 146(장기동),장기동 768-15,생활안전,1,200,회전,30,2015년,053-667-3900,35.84421111,128.5235472,2021.6.14
대구광역시 달서구청,장산2길 18(용산동),용산동 946-3,생활안전,1,200,회전,30,2015년,053-667-3900,35.85533056,128.5252806,2021.6.14
대구광역시 달서구청,와룡로43길 69(용산동),용산동 903,생활안전,1,200,회전,30,2015년,053-667-3900,35.85211667,128.533225,2021.6.14
대구광역시 달서구청,장산1길 20-9(용산동),용산동 943-12,생활안전,1,200,회전,30,2015년,053-667-3900,35.85503056,128.5244583,2021.6.14
대구광역시 달서구청,이곡1동 1334,이곡동 1334,생활안전,1,200,회전,30,2015년,053-667-3900,35.86235833,128.5111139,2021.6.14
대구광역시 달서구청,이곡2동 1200-7 ,이곡동 1200-7 ,생활안전,1,200,회전,30,2015년,053-667-3900,35.85421389,128.5050167,2021.6.14
대구광역시 달서구청,와룡로2길 10(본동),본동 1110,생활안전,1,200,고정,30,2013년,053-667-3900,35.83365278,128.538425,2021.6.14
대구광역시 달서구청,상화로7길 89(진천동),진천동 392-2,생활안전,1,200,회전,30,2015년,053-667-3900,35.80914444,128.5230694,2021.6.14
대구광역시 달서구청,대천동 923-9,대천동 923-9,생활안전,1,200,회전,30,2015년,053-667-3900,35.81870833,128.51515,2021.6.14
대구광역시 달서구청,상원로3길 39-1,상인2동 1481,생활안전,1,200,회전,30,2015년,053-667-3900,35.81127222,128.5340139,2021.6.14
대구광역시 달서구청,월배로84길 27(송현동),송현동 2002,생활안전,1,200,회전,30,2015년,053-667-3900,35.83061389,128.5532111,2021.6.14
대구광역시 달서구청,송현로16길 88-7(송현동),송현동 1922-11,생활안전,1,200,회전,30,2015년,053-667-3900,35.82789167,128.546425,2021.6.14
대구광역시 달서구청,학산로 192(송현동),송현동 500-20,어린이보호,1,200,고정,30,2020년,053-667-3900,35.8339654,128.5474162,2021.6.14
대구광역시 달서구청,도원동 1396-318,도원동 1396-318,생활안전,1,200,회전,30,2015년,053-667-3900,35.80670278,128.5463028,2021.6.14
대구광역시 달서구청,호산동로36길 36(호산동),호산동 385-2,생활안전,1,200,회전,30,2015년,053-667-3900,35.85068611,128.4876944,2021.6.14
대구광역시 달서구청,죽전동 253-1,죽전동 253-1,아동안전,1,200,회전,30,2016년,053-667-3900,35.852223,128.539053,2021.6.14
대구광역시 달서구청,장기동 129-4,장기동 129-4,아동안전,1,200,회전,30,2016년,053-667-3900,35.849225,128.5182361,2021.6.14
대구광역시 달서구청,장기동 825-5,장기동 825-5,아동안전,1,200,회전,30,2016년,053-667-3900,35.842316,128.528245,2021.6.14
대구광역시 달서구청,용산로 205(용산동),용산동 949,아동안전,1,200,회전,30,2016년,053-667-3900,35.85578611,128.5287139,2021.6.14
대구광역시 달서구청,이곡동 1306-6,이곡동 1306-6,아동안전,1,200,회전,30,2016년,053-667-3900,35.8582584,128.5142706,2021.6.14
대구광역시 달서구청,이곡동 산18-3,이곡동 산18-3,아동안전,1,200,회전,30,2016년,053-667-3900,35.86198889,128.5056361,2021.6.14
대구광역시 달서구청,이곡동 산18-3,이곡동 산18-3,아동안전,1,200,회전,30,2016년,053-667-3900,35.86266111,128.5048361,2021.6.14
대구광역시 달서구청,호산동 349,호산동 349,아동안전,1,200,회전,30,2016년,053-667-3900,35.852216,128.480131,2021.6.14
대구광역시 달서구청,월암동 431,월암동 431,아동안전,1,200,회전,30,2016년,053-667-3900,35.82309,128.51675,2021.6.14
대구광역시 달서구청,대천동 353-5,대천동 353-5,아동안전,1,200,회전,30,2016년,053-667-3900,35.819558,128.518611,2021.6.14
대구광역시 달서구청,진천로4길 2(진천동),진천동 283-1,아동안전,1,200,회전,30,2016년,053-667-3900,35.810651,128.526682,2021.6.14
대구광역시 달서구청,진천동 470-38,진천동 470-38,아동안전,1,200,회전,30,2016년,053-667-3900,35.809902,128.522068,2021.6.14
대구광역시 달서구청,상인로 68-4(상인동),상인동 1559,아동안전,1,200,회전,30,2016년,053-667-3900,35.8126483,128.549034,2021.6.14
대구광역시 달서구청,도원동 950-3,도원동 950-3,아동안전,1,200,회전,30,2016년,053-667-3900,35.80152222,128.5498139,2021.6.14
대구광역시 달서구청,미리샘길 26(도원동),도원동 1454,아동안전,1,200,회전,30,2016년,053-667-3900,35.80583333,128.5442472,2021.6.14
대구광역시 달서구청,한실로6길 6(대곡동)X->갈밭로 91(대곡동),대곡동 410,아동안전,1,200,회전,30,2016년,053-667-3900,35.807117,128.527968,2021.6.14
대구광역시 달서구청,송현동 산 106-1,송현동 산 106-1,아동안전,1,200,회전,30,2016년,053-667-3900,35.832833,128.556258,2021.6.14
대구광역시 달서구청,월배로85길 16(송현동),송현동 147,아동안전,1,200,회전,30,2016년,053-667-3900,35.8328433,128.552101,2021.6.14
대구광역시 달서구청,당산로 137(감삼동),감삼동 210-7,어린이보호,1,200,회전,30,2016년,053-667-3900,35.84961944,128.5462556,2021.6.14
대구광역시 달서구청,달구벌대로291길 71-23(용산동),장기동 25-6,어린이보호,1,200,회전,30,2016년,053-667-3900,35.8518645,128.5236495,2021.6.14
대구광역시 달서구청,학산남로 13(월성동),월성동 500-5,어린이보호,1,200,회전,30,2016년,053-667-3900,35.82362778,128.5340583,2021.6.14
대구광역시 달서구청,구마로12길 39(본동),본동 901-1,어린이보호,1,200,회전,30,2016년,053-667-3900,35.83549722,128.5337472,2021.6.14
대구광역시 달서구청,월배로23길 23(진천동),진천동 545-3,어린이보호,1,200,회전,30,2016년,053-667-3900,35.81564167,128.5251139,2021.6.14
대구광역시 달서구청,상화로5길 33(진천동),진천동 775,어린이보호,1,200,회전,30,2016년,053-667-3900,35.81054444,128.5186944,2021.6.14
대구광역시 달서구청,진천동 780-1,진천동 780-1,어린이보호,1,200,회전,30,2016년,053-667-3900,35.81139167,128.5182722,2021.6.14
대구광역시 달서구청,송현로4길 48(송현동),송현동 1956-31,어린이보호,1,200,회전,30,2016년,053-667-3900,35.82364167,128.5521111,2021.6.14
대구광역시 달서구청,송현로10길 9(송현동),송현동 1945-16,어린이보호,1,200,회전,30,2016년,053-667-3900,35.82316944,128.5475806,2021.6.14
대구광역시 달서구청,송현로 125(송현동),송현동 968-2,어린이보호,1,200,회전,30,2016년,053-667-3900,35.82854167,128.5438917,2021.6.14
대구광역시 달서구청,두류1길 22-1(두류동),두류동 1209-10,생활안전,1,200,고정,30,2016년,053-667-3900,35.859013,128.573786,2021.6.14
대구광역시 달서구청,서당로15길 24(신당동),신당동 1736-1,어린이보호,1,200,회전,30,2016년,053-667-3900,35.8582574,128.4945281,2021.6.14
대구광역시 달서구청,유천동 579(진천동),유천동 579,어린이보호,1,200,회전,30,2016년,053-667-3900,35.820108,128.51313,2021.6.14
대구광역시 달서구청,화암로 301(진천동),대곡동 1035,어린이보호,1,200,회전,30,2016년,053-667-3900,35.8049092,128.5174775,2021.6.14
대구광역시 달서구청,유천동 25-2(진천동),유천동 25-2,아동안전,1,200,회전,30,2016년,053-667-3900,35.8191953,128.5118127,2021.6.14
대구광역시 달서구청,두류1길 34(두류동),두류동 1209-14,생활안전,1,200,고정,30,2014년,053-667-3900,35.85864722,128.5738528,2021.6.14
대구광역시 달서구청,두류1길 50(두류동),두류동 1207-76,생활안전,1,200,고정,30,2014년,053-667-3900,35.85929444,128.5733972,2021.6.14
대구광역시 달서구청,두류1길 70-1(두류동),두류동 1207-17,생활안전,1,200,고정,30,2014년,053-667-3900,35.85911389,128.5724306,2021.6.14
대구광역시 달서구청,명덕로2길 23-25(두류동),두류동 1204-2,생활안전,1,200,고정,30,2014년,053-667-3900,35.86044167,128.5714972,2021.6.14
대구광역시 달서구청,두류길 35(두류동),두류동 849-12,생활안전,1,200,고정,30,2014년,053-667-3900,35.85991667,128.5722417,2021.6.14
대구광역시 달서구청,중흥로3길 27(송현동),송현동 196-14,생활안전,1,200,회전,30,2016년,053-667-3900,35.83399167,128.5560556,2021.6.14
대구광역시 달서구청,중흥로3길 13(송현동),송현동 197-8,생활안전,1,200,회전,30,2016년,053-667-3900,35.83340833,128.5554111,2021.6.14
대구광역시 달서구청,중흥로11길 32(송현동),송현동 275-12,생활안전,1,200,회전,30,2016년,053-667-3900,35.83039444,128.5594444,2021.6.14
대구광역시 달서구청,앞산순환로61길 50(송현동),송현동 275-10,생활안전,1,200,회전,30,2016년,053-667-3900,35.83003889,128.5592111,2021.6.14
대구광역시 달서구청,앞산순환로63길 23(송현동),송현동 295-59,생활안전,1,200,회전,30,2016년,053-667-3900,35.82940278,128.5604,2021.6.14
대구광역시 달서구청,앞산순환로63길 91(송현동),송현동 289-5,생활안전,1,200,회전,30,2016년,053-667-3900,35.83181944,128.5582222,2021.6.14
대구광역시 달서구청,중흥로 20길(송현동),송현동 2003-18,생활안전,1,200,회전,30,2016년,053-667-3900,35.83186389,128.5555667,2021.6.14
대구광역시 달서구청,송현1동 산69,송현1동 산69,아동안전,1,200,회전,30,2016년,053-667-3900,35.8247749,128.5562865,2021.6.14
대구광역시 달서구청,용산1동 805-14,용산1동 805-14,생활안전,1,200,회전,30,2017년,053-667-3900,35.86348889,128.5261139,2021.6.14
대구광역시 달서구청,선원로10길 49(신당동),신당동 1759-8,생활안전,1,200,회전,30,2017년,053-667-3900,35.85771944,128.4987611,2021.6.14
대구광역시 달서구청,계대동문로11길 35(신당동),신당동 193-9,생활안전,1,200,회전,30,2017년,053-667-3900,35.85729167,128.4984611,2021.6.14
대구광역시 달서구청,파호동 83-4(신당동),파호동 83-4,생활안전,1,200,회전,30,2021년,053-667-3900,35.85274167,128.4743944,2021.6.14
대구광역시 달서구청,중흥로3길 30-6(송현1동),송현1동 190-2,생활안전,1,200,회전,30,2017년,053-667-3900,35.83371667,128.5565333,2021.6.14
대구광역시 달서구청,월배로94길 34(송현1동),송현1동 295-5,생활안전,1,200,회전,30,2017년,053-667-3900,35.83353889,128.5571222,2021.6.14
대구광역시 달서구청,월배로94길 52(송현1동),송현1동 295-5,생활안전,1,200,회전,30,2017년,053-667-3900,35.83310556,128.5578778,2021.6.14
대구광역시 달서구청,월배로94길 60(송현1동),송현1동 295-5,생활안전,1,200,회전,30,2017년,053-667-3900,35.83252778,128.5581444,2021.6.14
대구광역시 달서구청,앞산순환로63길 45(송현1동),송현1동 295-31,생활안전,1,200,회전,30,2017년,053-667-3900,35.83024444,128.5602111,2021.6.14
대구광역시 달서구청,중흥로11길 11(송현1동),송현1동 2010-8,생활안전,1,200,회전,30,2017년,053-667-3900,35.82988333,128.5582667,2021.6.14
대구광역시 달서구청,중흥로 59-9(송현1동),송현1동 2011-13,생활안전,1,200,회전,30,2017년,053-667-3900,35.82961944,128.5585111,2021.6.14
대구광역시 달서구청,중흥로 63-7(송현1동),송현1동 2011-50,생활안전,1,200,회전,30,2017년,053-667-3900,35.82935833,128.5587889,2021.6.14
대구광역시 달서구청,중흥로13길 7(송현1동),송현1동 2011-57,생활안전,1,200,회전,30,2017년,053-667-3900,35.82905278,128.5589778,2021.6.14
대구광역시 달서구청,야외음악당로9길 63(성당동),성당동 415-2,생활안전,1,200,회전,30,2017년,053-667-3900,35.84107778,128.5490444,2021.6.14
대구광역시 달서구청,장기로26길 30(성당동),성당동 725,생활안전,1,200,회전,30,2017년,053-667-3900,35.84413333,128.5480667,2021.6.14
대구광역시 달서구청,장기로10길 29(성당동),성당동 525-3,생활안전,1,200,회전,30,2017년,053-667-3900,35.84413611,128.5557667,2021.6.14
대구광역시 달서구청,장기로 115(성당동),성당동 834,생활안전,1,200,회전,30,2017년,053-667-3900,35.84238889,128.5467667,2021.6.14
대구광역시 달서구청,야외음악당로 103(성당동),성당동 670-25,생활안전,1,200,회전,30,2017년,053-667-3900,35.846475,128.5514333,2021.6.14
대구광역시 달서구청,당산동1길 26(성당동),성당동 704-11,생활안전,1,200,회전,30,2017년,053-667-3900,35.84628056,128.5451444,2021.6.14
대구광역시 달서구청,장기로 140(성당동),성당동 728-6,생활안전,1,200,회전,30,2017년,053-667-3900,35.84402778,128.5448222,2021.6.14
대구광역시 달서구청,야외음악당로 95-1(성당동),성당동 670-12,생활안전,1,200,회전,30,2017년,053-667-3900,35.84565833,128.5518778,2021.6.14
대구광역시 달서구청,야외음악당로8길 64(성당동),성당동 201-15,생활안전,1,200,회전,30,2017년,053-667-3900,35.84037222,128.5561333,2021.6.14
대구광역시 달서구청,야외음악당로 58-2(성당동),성당동 489-16,생활안전,1,200,회전,30,2017년,053-667-3900,35.84238056,128.5531778,2021.6.14
대구광역시 달서구청,야외음악당로11길 60-26(성당동),성당동 562-3,생활안전,1,200,회전,30,2017년,053-667-3900,35.8424005,128.5495359,2021.6.14
대구광역시 달서구청,장기로10안길 8(성당동),성당동 535,생활안전,1,200,회전,30,2017년,053-667-3900,35.84456944,128.5545444,2021.6.14
대구광역시 달서구청,달구벌대로378길 147(두류1.2동),두류동 797-2,생활안전,1,200,회전,30,2017년,053-667-3900,35.85513056,128.5702111,2021.6.14
대구광역시 달서구청,두류길 138(두류1.2동),두류동 833-58,생활안전,1,200,회전,30,2017년,053-667-3900,35.85838333,128.5670111,2021.6.14
대구광역시 달서구청,두류길 81-16(두류1.2동),두류동 1211-7,생활안전,1,200,회전,30,2017년,053-667-3900,35.85856667,128.5701444,2021.6.14
대구광역시 달서구청,두류1길 9(두류1.2동),두류동 1210-61,생활안전,1,200,회전,30,2017년,053-667-3900,35.85955556,128.5735861,2021.6.14
대구광역시 달서구청,파도고개로12길 8(두류1.2동),두류동 1252-29,생활안전,1,200,회전,30,2017년,053-667-3900,35.8551,128.5694778,2021.6.14
대구광역시 달서구청,"두류남3길 50(두류1,2동)",두류동 848-1,생활안전,1,200,회전,30,2017년,053-667-3900,35.85555556,128.5720222,2021.6.14
대구광역시 달서구청,파도고개로16길 8(두류1.2동),두류동 1272-37,생활안전,1,200,회전,30,2017년,053-667-3900,35.85600833,128.5684444,2021.6.14
대구광역시 달서구청,두류남1길 10(두류1.2동),두류동 1231-2,생활안전,1,200,회전,30,2017년,053-667-3900,35.85768611,128.5737861,2021.6.14
대구광역시 달서구청,두류공원로 271(두류3동),두류동 470-16,생활안전,1,200,회전,30,2017년,053-667-3900,35.8569335,128.5571935,2021.6.14
대구광역시 달서구청,야외음악당로39길 69-8(두류3동),두류동 610-12,생활안전,1,200,회전,30,2017년,053-667-3900,35.85450556,128.5527333,2021.6.14
대구광역시 달서구청,야외음악당로 113-1(두류3동),두류동 745-5,생활안전,1,200,회전,30,2017년,053-667-3900,35.84766389,128.5514333,2021.6.14
대구광역시 달서구청,당산로38길 43-5(두류3동),두류동 497-9,생활안전,1,200,회전,30,2017년,053-667-3900,35.85412778,128.5505889,2021.6.14
대구광역시 달서구청,야외음악당로33안길 9-17(두류3동),두류동 625-8,생활안전,1,200,회전,30,2017년,053-667-3900,35.85286667,128.5529333,2021.6.14
대구광역시 달서구청,당산로 37-25(본리동),본리동 88-6,생활안전,1,200,회전,30,2017년,053-667-3900,35.84075,128.541425,2021.6.14
대구광역시 달서구청,대명천로55길 3(본리동),본리동 1198-4,생활안전,1,200,회전,30,2017년,053-667-3900,35.84141111,128.5297472,2021.6.14
대구광역시 달서구청,대명천로51길 15(본리동),본리동 444-1,생활안전,1,200,회전,30,2017년,053-667-3900,35.84124722,128.5333361,2021.6.14
대구광역시 달서구청,감삼남5길 3(감삼동),감삼동 194-5,생활안전,1,200,회전,30,2017년,053-667-3900,35.84893333,128.5435,2021.6.14
대구광역시 달서구청,,감삼동 504-7,생활안전,1,200,회전,30,2017년,053-667-3900,35.8444604,128.5352708,2021.6.14
대구광역시 달서구청,감삼3길 49(감삼동),감삼동 188-16,생활안전,1,200,회전,30,2017년,053-667-3900,35.848025,128.5415472,2021.6.14
대구광역시 달서구청,감삼4길 42(감삼동),감삼동 130-2,생활안전,1,200,회전,30,2017년,053-667-3900,35.8512089,128.5436845,2021.6.14
대구광역시 달서구청,감삼남3길 18(감삼동),감삼동 179-21,생활안전,1,200,회전,30,2017년,053-667-3900,35.847375,128.5407472,2021.6.14
대구광역시 달서구청,감삼남길 67-12(감삼동),감삼동 162-5,생활안전,1,200,회전,30,2017년,053-667-3900,35.84900833,128.5407806,2021.6.14
대구광역시 달서구청,와룡로28안길 76(감삼동),감삼동 169-3,생활안전,1,200,회전,30,2017년,053-667-3900,35.84827222,128.5377472,2021.6.14
대구광역시 달서구청,와룡로48길 35(죽전동),죽전동 219-22,생활안전,1,200,회전,30,2017년,053-667-3900,35.85368611,128.5396583,2021.6.14
대구광역시 달서구청,와룡로41길 30(죽전동),죽전동 264-8,생활안전,1,200,회전,30,2017년,053-667-3900,35.85141944,128.5357028,2021.6.14
대구광역시 달서구청,달구벌대로307길 32(죽전동),죽전동 264-11,생활안전,1,200,회전,30,2017년,053-667-3900,35.85145,128.5343806,2021.6.14
대구광역시 달서구청,와룡로43길 28(죽전동),죽전동 260-21,생활안전,1,200,회전,30,2017년,053-667-3900,35.85205,128.5355139,2021.6.14
대구광역시 달서구청,와룡로53길 72-14(죽전동),죽전동 390-17,생활안전,1,200,회전,30,2017년,053-667-3900,35.85768889,128.5332472,2021.6.14
대구광역시 달서구청,당산로 205-16(죽전동),감삼동 60-14,생활안전,1,200,회전,30,2017년,053-667-3900,35.85461111,128.5470444,2021.6.14
대구광역시 달서구청,달구벌대로 1569(죽전동),죽전동 278-4,생활안전,1,200,회전,30,2017년,053-667-3900,35.85113889,128.5380694,2021.6.14
