위도,경도,업종명,업소명,소재지 주소,행정동,전화번호,담당부서,기준일자
35.85838789,128.5347259,일반음식점,빽가마차,"대구광역시 달서구 와룡로57길 48-8, 지상1층 (죽전동)",죽전동,,대구광역시 달서구 위생과,2021-10-28
35.83421382,128.5307667,일반음식점,삼삼오오,"대구광역시 달서구 학산로7길 67, 1층 (본동)",본동,,대구광역시 달서구 위생과,2021-10-28
35.81308604,128.5206111,일반음식점,한양찜식당,대구광역시 달서구 상화로9길 112 (진천동),진천동,053-638-3822,대구광역시 달서구 위생과,2021-10-28
35.82668001,128.5504611,일반음식점,소렐라,"대구광역시 달서구 월배로74길 32, 지상1층 (송현동)",송현1동,,대구광역시 달서구 위생과,2021-10-28
35.80759037,128.5364092,일반음식점,봉구스밥버거 도원점,"대구광역시 달서구 도원로동길 6, 지상1층 (도원동)",도원동,053-270-5096,대구광역시 달서구 위생과,2021-10-28
35.85355716,128.4814952,일반음식점,아람관한식당,"대구광역시 달서구 달구벌대로 1095, 지상3층 (신당동, 계명대학교 제2학생회관)",신당동,,대구광역시 달서구 위생과,2021-10-28
35.85244046,128.5464214,일반음식점,새하얀식당,"대구광역시 달서구 달구벌대로330길 19, 지상1층 (감삼동)",감삼동,053-629-4700,대구광역시 달서구 위생과,2021-10-28
35.81114928,128.520355,일반음식점,행복식당,"대구광역시 달서구 상화로9길 70-4, 지상1층 (진천동)",진천동,053-631-6012,대구광역시 달서구 위생과,2021-10-28
35.8376472,128.548932,일반음식점,다미식당,"대구광역시 달서구 구마로39길 6, 지상1층 (성당동)",성당동,,대구광역시 달서구 위생과,2021-10-28
35.82824407,128.5591712,일반음식점,앞산먹거리타운,"대구광역시 달서구 중흥로 76, 지상1층 (송현동)",송현1동,,대구광역시 달서구 위생과,2021-10-28
35.81273142,128.5192477,일반음식점,짬뽕전문점 가미동,"대구광역시 달서구 상화로3길 72, 1층 (진천동)",진천동,053-764-8114,대구광역시 달서구 위생과,2021-10-28
35.81223037,128.5307527,일반음식점,통큰갈비대구진천점,"대구광역시 달서구 월배로24길 95, 1층 (진천동)",진천동,053-635-3110,대구광역시 달서구 위생과,2021-10-28
35.85323087,128.5350455,일반음식점,호야짬뽕,"대구광역시 달서구 와룡로45길 36, 지상1층 (죽전동)",죽전동,,대구광역시 달서구 위생과,2021-10-28
35.85840018,128.5615979,일반음식점,깜상김밥,"대구광역시 달서구 야외음악당로47길 105, 지상1층 2호 (두류동)",두류1.2동,053-622-5192,대구광역시 달서구 위생과,2021-10-28
35.841984,128.53268,일반음식점,김스타치킨장기점,"대구광역시 달서구 대명천로 250, 201동 1층 102호 (장기동, 영남네오빌비스타)",장기동,053-522-9289,대구광역시 달서구 위생과,2021-10-28
35.85207,128.57244,일반음식점,행복실비식당,"대구광역시 달서구 파도고개로 28, 1층 (두류동)",두류1.2동,,대구광역시 달서구 위생과,2021-10-28
35.82751387,128.5494486,일반음식점,요이땅,"대구광역시 달서구 월배로74길 7, 지상1층 (송현동)",송현1동,,대구광역시 달서구 위생과,2021-10-28
35.85778891,128.5295623,일반음식점,달구벌클라쓰,"대구광역시 달서구 용산서로 10, 1층 (용산동)",용산1동,053-565-3080,대구광역시 달서구 위생과,2021-10-28
35.856118,128.495151,일반음식점,응급실국물떡볶이성서계대점,"대구광역시 달서구 서당로9길 7, 지상1층 (신당동)",신당동,,대구광역시 달서구 위생과,2021-10-28
35.85355716,128.4814952,일반음식점,계명대학교 제2학생회관 양식당,"대구광역시 달서구 달구벌대로 1095, 지상3층 (신당동, 계명대학교 제2학생회관)",신당동,053-585-1232,대구광역시 달서구 위생과,2021-10-28
35.81309015,128.5217399,일반음식점,소문난부자돼지국밥진천점,"대구광역시 달서구 월배로14길 7, 지상1층 (진천동)",진천동,053-636-8836,대구광역시 달서구 위생과,2021-10-28
35.84066661,128.5489418,일반음식점,쭈야떡볶이,"대구광역시 달서구 구마로39길 74, 지상1층 (성당동)",성당동,053-625-0606,대구광역시 달서구 위생과,2021-10-28
35.85094975,128.4910116,일반음식점,카페드보통(CAFE DE BOTTON),"대구광역시 달서구 달구벌대로 1130, 지상1,2층 106호 (신당동)",신당동,053-582-6431,대구광역시 달서구 위생과,2021-10-28
35.81170483,128.5374439,일반음식점,대동식당,"대구광역시 달서구 상원로 22-20, 지상1층 (상인동)",상인1동,053-637-8531,대구광역시 달서구 위생과,2021-10-28
35.84168,128.53836,일반음식점,살맛나는숯불막창삼겹살,"대구광역시 달서구 대명천로42길 12, 지상1층 (본리동)",본리동,053-526-6861,대구광역시 달서구 위생과,2021-10-28
35.85913086,128.5215772,일반음식점,쨍하고회뜨는날,"대구광역시 달서구 선원로53길 3, 지상1층 (용산동)",용산1동,053-290-2939,대구광역시 달서구 위생과,2021-10-28
35.85041,128.53005,일반음식점,라라코스트(raracost)용산점,"대구광역시 달서구 용산로 141, 지상2층 202호 (용산동, 그랜드M타워)",용산1동,053-565-3230,대구광역시 달서구 위생과,2021-10-28
35.81731481,128.5386327,일반음식점,주,"대구광역시 달서구 월곡로51길 8-4, 1층 (상인동)",상인1동,053-645-9959,대구광역시 달서구 위생과,2021-10-28
35.81763661,128.5352043,일반음식점,웨이투고(waytogo),대구광역시 달서구 월배로40길 11 (상인동),상인1동,053-632-5568,대구광역시 달서구 위생과,2021-10-28
35.84798669,128.5326742,일반음식점,방가대게&조돌탕,대구광역시 달서구 달구벌대로304길 39 (감삼동),감삼동,053-652-9992,대구광역시 달서구 위생과,2021-10-28
35.85400074,128.5540603,일반음식점,좋은친구,"대구광역시 달서구 야외음악당로39길 45, 지하1층 (두류동)",두류1.2동,053-657-9439,대구광역시 달서구 위생과,2021-10-28
35.85542079,128.5529852,일반음식점,경아두마리치킨,"대구광역시 달서구 달구벌대로344길 24, 지하1층 (두류동)",두류3동,053-626-7776,대구광역시 달서구 위생과,2021-10-28
35.817751,128.53827,일반음식점,경성주막1929,"대구광역시 달서구 월곡로53길 8, 지상1층 (상인동)",상인2동,053-634-1070,대구광역시 달서구 위생과,2021-10-28
35.83592488,128.5371649,일반음식점,소문난부자돼지국밥본동점,"대구광역시 달서구 와룡로 38, 지상1층 (본동)",본동,053-525-6945,대구광역시 달서구 위생과,2021-10-28
35.82376366,128.5254731,일반음식점,일구칠오(1975)씨네마맥주,"대구광역시 달서구 상원로 193, 지상1층 (월성동)",월성1동,053-525-7277,대구광역시 달서구 위생과,2021-10-28
35.85582472,128.497862,일반음식점,은교횟집,"대구광역시 달서구 성서서로69길 33, 1층 (신당동)",신당동,,대구광역시 달서구 위생과,2021-10-28
35.85644059,128.4927839,일반음식점,행컵(계명대점),"대구광역시 달서구 계대동문로3안길 77, 지상1층 (신당동)",신당동,053-591-0988,대구광역시 달서구 위생과,2021-10-28
35.82287967,128.5276807,일반음식점,골목한우,대구광역시 달서구 조암남로6길 34-3 (월성동),월성1동,053-633-5581,대구광역시 달서구 위생과,2021-10-28
35.85330145,128.5483408,일반음식점,고모네 빈대떡 해산물,"대구광역시 달서구 당산로 187, 상가101동 1층층 6호 (감삼동, 감삼우방맨션)",감삼동,,대구광역시 달서구 위생과,2021-10-28
35.84158,128.54967,일반음식점,오십(50)사단부대찌개,"대구광역시 달서구 야외음악당로11길 57, 지상1층 (성당동)",성당동,,대구광역시 달서구 위생과,2021-10-28
35.81839219,128.5395696,일반음식점,쿠우쿠우(상인점),"대구광역시 달서구 상인서로 103-6, 지상3층 (상인동, 리젠트프라자 302-04호)",상인1동,053-635-2297,대구광역시 달서구 위생과,2021-10-28
35.85460239,128.5736943,일반음식점,울리불리(Wooly Bully),"대구광역시 달서구 성당로 249-1, 지상1층 (두류동)",두류1.2동,,대구광역시 달서구 위생과,2021-10-28
35.806572,128.541552,일반음식점,통닭집,"대구광역시 달서구 한실로 137, 지상1층 106호 (도원동)",도원동,053-637-5001,대구광역시 달서구 위생과,2021-10-28
35.80425949,128.5191039,일반음식점,돈까스&백반,"대구광역시 달서구 화암로 327, 지상2층 201호, 202호 (대곡동)",진천동,053-639-7649,대구광역시 달서구 위생과,2021-10-28
35.860615,128.512863,일반음식점,청공이동뷔페식당,"대구광역시 달서구 선원로37길 34, 지상1층 (이곡동)",이곡1동,053-585-7373,대구광역시 달서구 위생과,2021-10-28
35.81839219,128.5395696,일반음식점,매콤돈가스와 칡불냉면,"대구광역시 달서구 상인서로 103-6, 지상2층 206호 (상인동, 리젠트프라자)",상인1동,053-639-1118,대구광역시 달서구 위생과,2021-10-28
35.85470661,128.4936145,일반음식점,포크포크,"대구광역시 달서구 서당로7길 33-6, 지상1층 (신당동)",신당동,053-591-7337,대구광역시 달서구 위생과,2021-10-28
35.85512509,128.492676,일반음식점,땡땡이,"대구광역시 달서구 서당로7길 50, 지상3층 (신당동)",신당동,,대구광역시 달서구 위생과,2021-10-28
35.85497187,128.5526057,일반음식점,복고포차맛나슈퍼,"대구광역시 달서구 달구벌대로344길 34, 지하1층 (두류동)",두류1.2동,053-655-4144,대구광역시 달서구 위생과,2021-10-28
35.84955102,128.5455823,일반음식점,엄마밥상,"대구광역시 달서구 감삼길 142, 1층 (감삼동)",감삼동,053-525-7841,대구광역시 달서구 위생과,2021-10-28
35.85082486,128.5469085,일반음식점,감삼막창,"대구광역시 달서구 달구벌대로332길 71, 가동 지상1층 105호 (감삼동, 감삼연립주택)",감삼동,053-622-8476,대구광역시 달서구 위생과,2021-10-28
35.81414241,128.5222669,일반음식점,봉구스 대구진천점,"대구광역시 달서구 월배로 71, 지상1층 104호 (진천동, 진천트윈팰리스)",진천동,,대구광역시 달서구 위생과,2021-10-28
35.83524698,128.5355774,일반음식점,통영바다장어,"대구광역시 달서구 와룡로5길 20, 지상1층 (본동)",본동,053-527-2333,대구광역시 달서구 위생과,2021-10-28
35.81784702,128.5324834,일반음식점,요남자,"대구광역시 달서구 상원로 100, 지상3층 (상인동, 아림빌딩)",상인1동,053-637-4646,대구광역시 달서구 위생과,2021-10-28
35.80734528,128.5367948,일반음식점,여우식당,"대구광역시 달서구 도원로동길 4-9, 지상1층 (도원동)",도원동,053-631-4655,대구광역시 달서구 위생과,2021-10-28
35.81262559,128.5470994,일반음식점,하연지한우숯불구이,"대구광역시 달서구 상인서로 18-20, 지상1층 (상인동)",상인1동,053-635-7263,대구광역시 달서구 위생과,2021-10-28
35.82273049,128.5267612,일반음식점,수가성신월성점,"대구광역시 달서구 조암남로10길 32, 지상1층 (월성동)",월성1동,053-636-3810,대구광역시 달서구 위생과,2021-10-28
35.84367893,128.5405936,일반음식점,이웃집소녀떡볶이,"대구광역시 달서구 장기로 182, 지상1층 (감삼동)",감삼동,053-567-5250,대구광역시 달서구 위생과,2021-10-28
35.81313337,128.5283353,일반음식점,월배뒷고기,"대구광역시 달서구 월배로28안길 53, 지상1층 114호 (진천동)",진천동,053-643-7755,대구광역시 달서구 위생과,2021-10-28
35.84939577,128.5340233,일반음식점,참숯자연산바다장어,"대구광역시 달서구 달구벌대로 1530, 301동 지상1층 123호 (감삼동, 삼정브리티시용산)",감삼동,053-525-9282,대구광역시 달서구 위생과,2021-10-28
35.81159126,128.5161087,일반음식점,닭올닭,대구광역시 달서구 월배로 11 (유천동),진천동,053-644-3393,대구광역시 달서구 위생과,2021-10-28
35.81245011,128.5258853,일반음식점,두낭자꿀맛족발보쌈,"대구광역시 달서구 진천로10길 36, 지상1층 (진천동)",진천동,,대구광역시 달서구 위생과,2021-10-28
35.82376366,128.5254731,일반음식점,동백막창,"대구광역시 달서구 상원로 193, 지상1층 (월성동)",월성1동,053-643-5992,대구광역시 달서구 위생과,2021-10-28
35.85531023,128.5535048,일반음식점,감자공장공장장,"대구광역시 달서구 달구벌대로344길 15-8, 지상1층 (두류동)",두류1.2동,,대구광역시 달서구 위생과,2021-10-28
35.813178,128.546126,일반음식점,롤리팝,"대구광역시 달서구 상화북로 188, 지상2층 (상인동)",상인1동,,대구광역시 달서구 위생과,2021-10-28
35.84901794,128.5358806,일반음식점,더족발 대구감삼점,"대구광역시 달서구 와룡로 169, 판매시설동 지하1층 107-B103호 (감삼동, 월드마크웨스트엔드)",감삼동,053-525-8828,대구광역시 달서구 위생과,2021-10-28
35.82655925,128.547306,일반음식점,치킨더홈대구송현점,"대구광역시 달서구 월배로69길 5, 지상1층 (송현동)",송현1동,053-627-9997,대구광역시 달서구 위생과,2021-10-28
35.826386,128.527941,일반음식점,오닭꼬치,"대구광역시 달서구 조암로6길 20, 상가3동 지상1층 104호 (월성동, 월성푸르지오)",월성1동,,대구광역시 달서구 위생과,2021-10-28
35.83112696,128.527658,일반음식점,처갓집양념치킨 월성점,"대구광역시 달서구 월성로 74, 월성주공1단지 상가나동 1층 103호 (월성동)",월성1동,053-639-8292,대구광역시 달서구 위생과,2021-10-28
35.81210826,128.5478815,일반음식점,바불치킨,"대구광역시 달서구 상인서로 8-6, 지상3층 (상인동)",상인2동,,대구광역시 달서구 위생과,2021-10-28
35.85531023,128.5535048,일반음식점,꼬치라,"대구광역시 달서구 달구벌대로344길 15-8, 지상1층 (두류동)",두류1.2동,053-629-1007,대구광역시 달서구 위생과,2021-10-28
35.83004237,128.528337,일반음식점,월성식당,"대구광역시 달서구 월성로 77, 상가나동 지상1층 102호 (월성동, 월성주공아파트2단지)",월성1동,053-639-9277,대구광역시 달서구 위생과,2021-10-28
35.849565,128.544473,일반음식점,왕돌해물찜,"대구광역시 달서구 감삼남길 139, 지상1층 (감삼동)",감삼동,053-572-8255,대구광역시 달서구 위생과,2021-10-28
35.85487176,128.5449434,일반음식점,안지랑곱창막창,"대구광역시 달서구 달구벌대로329길 33-9, 지상1층 (감삼동)",감삼동,053-558-8292,대구광역시 달서구 위생과,2021-10-28
35.84871461,128.5351811,일반음식점,고봉민김밥 인 죽전,"대구광역시 달서구 와룡로 169, 판매시설동 지하1층 106-B105호 (감삼동, 월드마크 웨스트엔드)",감삼동,053-567-4242,대구광역시 달서구 위생과,2021-10-28
35.85014376,128.5460513,일반음식점,네네치킨 성당점,"대구광역시 달서구 감삼남길 171, 지상1층 (감삼동)",감삼동,053-555-9282,대구광역시 달서구 위생과,2021-10-28
35.85175858,128.5377591,일반음식점,신(辛)가야성,"대구광역시 달서구 와룡로 214, 지상1층 (죽전동)",죽전동,053-554-5533,대구광역시 달서구 위생과,2021-10-28
35.854231,128.511542,일반음식점,남다른소(성서점),"대구광역시 달서구 이곡동로 37, 지상1층 (이곡동)",이곡1동,053-583-9279,대구광역시 달서구 위생과,2021-10-28
35.85652868,128.4954638,일반음식점,해바라기식당,"대구광역시 달서구 서당로 53, 지상1층 (신당동)",신당동,053-586-2737,대구광역시 달서구 위생과,2021-10-28
35.81839219,128.5395696,일반음식점,연짬뽕,"대구광역시 달서구 상인서로 103-6, 지상3층 305호 (상인동, 리젠트프라자)",상인1동,,대구광역시 달서구 위생과,2021-10-28
35.85760238,128.5038409,일반음식점,베아트리체,"대구광역시 달서구 선원로 100, 109동 1층 104호 (이곡동, 성서동서서한아파트 상가)",이곡1동,,대구광역시 달서구 위생과,2021-10-28
35.856599,128.495741,일반음식점,신당동숯불꼼장어아나고,"대구광역시 달서구 서당로 54, 지상1층 (신당동)",신당동,053-588-3013,대구광역시 달서구 위생과,2021-10-28
35.82195091,128.5498307,일반음식점,황금불날개,"대구광역시 달서구 송현로4길 15, 지상1층 (송현동)",송현1동,,대구광역시 달서구 위생과,2021-10-28
35.80942,128.55058,일반음식점,가보자아나고곰장어,"대구광역시 달서구 월곡로26안길 20, 지상1층 (상인동)",상인3동,053-635-8954,대구광역시 달서구 위생과,2021-10-28
35.84939577,128.5340233,일반음식점,징기스 죽전점,"대구광역시 달서구 달구벌대로 1530, 301동 지상1층 122호 (감삼동, 삼정브리티시용산)",감삼동,053-554-5121,대구광역시 달서구 위생과,2021-10-28
35.86103864,128.5735305,일반음식점,안동식당,"대구광역시 달서구 명덕로 15, 지상1층 (두류동)",두류1.2동,,대구광역시 달서구 위생과,2021-10-28
35.856085,128.493388,일반음식점,대만관베트남쌀국수(TUEMANQUAN),"대구광역시 달서구 서당로9길 39, 지상2층 (신당동)",신당동,053-587-8800,대구광역시 달서구 위생과,2021-10-28
35.85260937,128.5206265,일반음식점,땅땅치킨용산2호점,"대구광역시 달서구 성지로 42, 상가동 지상1층 103호 (용산동, 성서8주공아파트)",용산1동,053-581-1365,대구광역시 달서구 위생과,2021-10-28
35.84326431,128.5284692,일반음식점,어울리지,"대구광역시 달서구 장기로57서길 16, 지상1층 (장기동)",장기동,053-523-9002,대구광역시 달서구 위생과,2021-10-28
35.85473,128.560571,일반음식점,네네치킨 이월드점,"대구광역시 달서구 두류공원로 200, 어린이광장(49)동 (두류동, 씨앤우방랜드)",두류1.2동,053-620-0351,대구광역시 달서구 위생과,2021-10-28
35.82092128,128.5463486,일반음식점,바로미김밥,"대구광역시 달서구 송현로7길 20, 1222동 지상1층 107호 (상인동, 상인화성파크드림)",상인1동,053-634-1007,대구광역시 달서구 위생과,2021-10-28
35.816508,128.536493,일반음식점,맛과멋,"대구광역시 달서구 월곡로53길 45, 지상1층 (상인동)",상인1동,053-636-9155,대구광역시 달서구 위생과,2021-10-28
35.85244,128.47755,일반음식점,시골맛칼국수,"대구광역시 달서구 호산로29길 119, 지상1층 (파호동)",신당동,053-588-6710,대구광역시 달서구 위생과,2021-10-28
35.84335,128.55329,일반음식점,포차오솔길,"대구광역시 달서구 장기로 68, 지상1층 (성당동)",성당동,053-627-0627,대구광역시 달서구 위생과,2021-10-28
35.84218785,128.535436,일반음식점,무보까국밥,"대구광역시 달서구 대명천로 228, 지상1층 (장기동)",장기동,,대구광역시 달서구 위생과,2021-10-28
35.853761,128.504649,일반음식점,그집,"대구광역시 달서구 이곡서로 21, 지상1층 115호 (이곡동)",이곡1동,053-582-5883,대구광역시 달서구 위생과,2021-10-28
35.81407487,128.527401,일반음식점,엄마가,"대구광역시 달서구 월배로24길 13, B동 지상1층 13호 (진천동, 월배시장)",진천동,053-242-3094,대구광역시 달서구 위생과,2021-10-28
35.818568,128.538166,일반음식점,봉구스 상인점 밥버거,"대구광역시 달서구 월곡로 273, 지상1층 (상인동)",상인1동,053-635-5096,대구광역시 달서구 위생과,2021-10-28
35.85399,128.51768,일반음식점,림스치킨 용산점,"대구광역시 달서구 성지로 11, 상가112동 지상1층 113호 (용산동, 성서영남우방타운)",용산1동,053-591-0909,대구광역시 달서구 위생과,2021-10-28
35.808816,128.548208,일반음식점,취팔선,"대구광역시 달서구 월곡로 132, 1층 (상인동)",상인1동,,대구광역시 달서구 위생과,2021-10-28
35.85712127,128.5256163,일반음식점,서민포차,"대구광역시 달서구 용산서로 48, 지상1층 (용산동)",용산1동,,대구광역시 달서구 위생과,2021-10-28
35.851808,128.485988,일반음식점,오브닝,"대구광역시 달서구 호산동로 186, 지상2층 (호산동)",신당동,053-583-5833,대구광역시 달서구 위생과,2021-10-28
35.83666825,128.540225,일반음식점,행복맛집,"대구광역시 달서구 와룡로10길 57, 1층 (본동)",송현2동,,대구광역시 달서구 위생과,2021-10-28
35.820946,128.524985,일반음식점,제주돈사돈,"대구광역시 달서구 조암남로14길 7, 지상1층 (월성동)",월성1동,053-642-1560,대구광역시 달서구 위생과,2021-10-28
35.80777027,128.5117464,일반음식점,배때지,"대구광역시 달서구 비슬로540길 23, 지상1층 (대곡동)",진천동,053-637-4160,대구광역시 달서구 위생과,2021-10-28
35.84182519,128.5379243,일반음식점,니하오,"대구광역시 달서구 대명천로42길 5, A동 지상1층 (본리동)",본리동,053-592-4147,대구광역시 달서구 위생과,2021-10-28
35.85664656,128.5549424,일반음식점,명랑핫도그두류점,대구광역시 달서구 달구벌대로 1732 (두류동),두류1.2동,053-652-5959,대구광역시 달서구 위생과,2021-10-28
35.84939577,128.5340233,일반음식점,화통삼죽전점,"대구광역시 달서구 달구벌대로 1530, 301동 121호 (감삼동, 삼정브리티시용산)",감삼동,053-527-5290,대구광역시 달서구 위생과,2021-10-28
35.83793223,128.5574794,일반음식점,서부미자네떡볶이,"대구광역시 달서구 성당로 3, 지상1층 (성당동)",성당동,053-651-8070,대구광역시 달서구 위생과,2021-10-28
35.85160012,128.486244,일반음식점,육즙,"대구광역시 달서구 호산동로36북길 18, 지상1층 (호산동)",신당동,053-584-9233,대구광역시 달서구 위생과,2021-10-28
35.85533168,128.5527632,일반음식점,헤즈업,"대구광역시 달서구 야외음악당로39길 86, 지상3층 (두류동)",두류1.2동,,대구광역시 달서구 위생과,2021-10-28
35.81480035,128.5097112,일반음식점,할매국밥,"대구광역시 달서구 달서대로 70-1, 지상1층 (유천동)",진천동,053-636-8977,대구광역시 달서구 위생과,2021-10-28
35.85327332,128.5044777,일반음식점,포차포차,"대구광역시 달서구 달구벌대로251길 11, 지상1층 106-07호 (이곡동)",이곡1동,053-592-8393,대구광역시 달서구 위생과,2021-10-28
35.81839219,128.5395696,일반음식점,집밥이좋다,"대구광역시 달서구 상인서로 103-6, 306-07호 (상인동, 리젠트프라자)",상인1동,,대구광역시 달서구 위생과,2021-10-28
35.80845756,128.5133221,일반음식점,신상교식당,"대구광역시 달서구 상화로8길 50, 지상1층 (대곡동)",진천동,053-634-2223,대구광역시 달서구 위생과,2021-10-28
35.83658656,128.5541714,일반음식점,광찜닭,"대구광역시 달서구 구마로48길 7, 지상1층 (송현동)",송현2동,,대구광역시 달서구 위생과,2021-10-28
35.85435583,128.5532878,일반음식점,선산곱창,"대구광역시 달서구 야외음악당로39서길 3, 지상1층 (두류동)",두류3동,053-624-8880,대구광역시 달서구 위생과,2021-10-28
35.80731242,128.5340615,일반음식점,이웃집소녀떡볶이대곡점,"대구광역시 달서구 한실로 67, 지상1층 (도원동)",도원동,,대구광역시 달서구 위생과,2021-10-28
35.85641433,128.4991278,일반음식점,백년마실,"대구광역시 달서구 선원로14길 58, 지상1층 (신당동)",신당동,,대구광역시 달서구 위생과,2021-10-28
35.84939577,128.5340233,일반음식점,바이젠비어,"대구광역시 달서구 달구벌대로 1530, 301동 지상1층 124호 (감삼동, 삼정브리티시용산)",감삼동,053-551-1500,대구광역시 달서구 위생과,2021-10-28
35.854358,128.502826,일반음식점,누아이산,"대구광역시 달서구 이곡서로 38, 지상2층 (이곡동)",이곡1동,053-587-7721,대구광역시 달서구 위생과,2021-10-28
35.81794019,128.5152867,일반음식점,손가네,"대구광역시 달서구 조암남로32길 13, 지상1층 102호 (유천동, 월배쌍용예가 상가)",진천동,053-556-5668,대구광역시 달서구 위생과,2021-10-28
35.85707642,128.5214419,일반음식점,바삭돌이,"대구광역시 달서구 성지로18길 5, 지상1층 (용산동)",용산1동,053-551-9090,대구광역시 달서구 위생과,2021-10-28
35.84276938,128.4878947,일반음식점,한려수,"대구광역시 달서구 성서공단로11길 85, 지상1층 (호산동)",신당동,053-592-8090,대구광역시 달서구 위생과,2021-10-28
35.81485247,128.5227252,일반음식점,피자알볼로 대구진천점,"대구광역시 달서구 진천로 75-7, 지상1층 (진천동)",진천동,053-637-8495,대구광역시 달서구 위생과,2021-10-28
35.85015217,128.5382132,일반음식점,태경식당,"대구광역시 달서구 달구벌대로 1564, 지상5층 (감삼동)",감삼동,053-551-2576,대구광역시 달서구 위생과,2021-10-28
35.849543,128.534085,일반음식점,신참떡볶이,"대구광역시 달서구 달구벌대로 1530, 301동 지상1층 108호 (감삼동, 삼정브리티시용산)",감삼동,053-561-1555,대구광역시 달서구 위생과,2021-10-28
35.83192291,128.5331421,일반음식점,백가포차,"대구광역시 달서구 학산로7길 78, 월성주공4단지 상가가동 1층 106호 (월성동)",월성1동,,대구광역시 달서구 위생과,2021-10-28
35.81646383,128.5211201,일반음식점,병천전통순대&돼지국밥,"대구광역시 달서구 진천로 77, 301동 지상1층 108호 (진천동, 진천역계룡리슈몰)",진천동,,대구광역시 달서구 위생과,2021-10-28
35.80920307,128.5181182,일반음식점,크라운호프대구진천점,"대구광역시 달서구 상화로 27, 지상1층 (진천동)",진천동,053-639-8089,대구광역시 달서구 위생과,2021-10-28
35.8147617,128.5207991,일반음식점,주(Zoo) 대구진천점,"대구광역시 달서구 월배로11길 14, 지상1-층 101,201호 (진천동)",진천동,053-632-7811,대구광역시 달서구 위생과,2021-10-28
35.8147617,128.5207991,일반음식점,피자마루 월배AK점,"대구광역시 달서구 월배로11길 14, 지상1층 103호 (진천동)",진천동,053-635-1082,대구광역시 달서구 위생과,2021-10-28
35.815507,128.533913,일반음식점,종로빈대떡,"대구광역시 달서구 상원로 70, 지상1층 (상인동)",상인1동,053-636-0518,대구광역시 달서구 위생과,2021-10-28
35.85629141,128.4939898,일반음식점,뚱스밥버거,"대구광역시 달서구 서당로9길 30, 지상1층 (신당동)",신당동,053-243-1101,대구광역시 달서구 위생과,2021-10-28
35.852795,128.566576,일반음식점,애슐리W대구이월드점,"대구광역시 달서구 두류공원로 200, 지하1층 (두류동, 씨앤우방랜드TOWER(5))",두류1.2동,053-620-0012,대구광역시 달서구 위생과,2021-10-28
35.83410908,128.4963091,일반음식점,추어탕전문점청밭,"대구광역시 달서구 성서공단로22안길 18, 지상1층 (월암동)",월성1동,053-588-8070,대구광역시 달서구 위생과,2021-10-28
35.852795,128.566576,일반음식점,83그릴바이애슐리(83Grill by Ashley),"대구광역시 달서구 두류공원로 200, 지상9층 (두류동, 씨앤우방랜드TOWER(5))",두류1.2동,053-620-0083,대구광역시 달서구 위생과,2021-10-28
35.852795,128.566576,일반음식점,리미니가든,"대구광역시 달서구 두류공원로 200, 지상4층 (두류동, 씨앤우방랜드TOWER(5))",두류1.2동,053-620-0049,대구광역시 달서구 위생과,2021-10-28
35.852795,128.566576,일반음식점,아시아문,"대구광역시 달서구 두류공원로 200, 지상2층 (두류동, 씨앤우방랜드TOWER(5))",두류1.2동,053-620-0001,대구광역시 달서구 위생과,2021-10-28
35.852795,128.566576,일반음식점,글로버거,"대구광역시 달서구 두류공원로 200, 지상2층 (두류동, 씨앤우방랜드TOWER(5))",두류1.2동,053-620-0001,대구광역시 달서구 위생과,2021-10-28
35.852795,128.566576,일반음식점,리미니,"대구광역시 달서구 두류공원로 200, 지상2층 (두류동, 씨앤우방랜드TOWER(5))",두류1.2동,053-620-0001,대구광역시 달서구 위생과,2021-10-28
35.852795,128.566576,일반음식점,피자몰대구83타워점,"대구광역시 달서구 두류공원로 200, 지상2층 (두류동, 씨앤우방랜드TOWER(5))",두류1.2동,053-620-0001,대구광역시 달서구 위생과,2021-10-28
35.80425177,128.5188051,일반음식점,스시쿡,"대구광역시 달서구 화암로 325, 지상1층 106호 (대곡동)",진천동,053-636-6451,대구광역시 달서구 위생과,2021-10-28
35.85323142,128.5349237,일반음식점,우리집,"대구광역시 달서구 와룡로45길 40, 지상1층 (죽전동)",죽전동,053-641-0432,대구광역시 달서구 위생과,2021-10-28
35.849965,128.482713,일반음식점,병천순대국밥,"대구광역시 달서구 호산동로35남길 61, 지상1층 (호산동)",신당동,053-583-9664,대구광역시 달서구 위생과,2021-10-28
35.82359542,128.5247859,일반음식점,귀신짬뽕,"대구광역시 달서구 조암로 57-9, 1층 (월성동)",월성1동,053-262-6563,대구광역시 달서구 위생과,2021-10-28
35.85433412,128.5240257,일반음식점,큰바우막창,"대구광역시 달서구 장산1길 31, 지상1층층 (용산동)",용산1동,,대구광역시 달서구 위생과,2021-10-28
35.853765,128.504642,일반음식점,해녀해산물,"대구광역시 달서구 이곡서로 21, 지상1층 120호 (이곡동)",이곡2동,053-582-7677,대구광역시 달서구 위생과,2021-10-28
35.85866647,128.5624745,일반음식점,소문난원조강고집,"대구광역시 달서구 야외음악당로53길 58, 지상1층 (두류동)",두류1.2동,,대구광역시 달서구 위생과,2021-10-28
35.854124,128.545901,일반음식점,서남보리밥,"대구광역시 달서구 달구벌대로329길 10, 나동 지상1층 나1-6호 (감삼동)",감삼동,,대구광역시 달서구 위생과,2021-10-28
